user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size
44310,1,981,981.0,5,2019-01-14,2019-01-14,530,1.0,21,Male,Student,No Income,4
44311,2,11967,5983.5,25,2018-07-05,2019-02-15,498,0.008888888888888889,22,Female,Student,No Income,3
44312,1,532,532.0,1,2018-04-25,2018-04-25,794,1.0,24,Male,Student,No Income,5
44313,3,426,142.0,3,2018-03-15,2019-06-19,374,0.006507592190889371,24,Male,Student,10001 to 25000,4
44314,2,1657,828.5,17,2019-04-12,2020-06-04,23,0.00477326968973747,23,Female,Student,No Income,3
44316,1,292,292.0,2,2018-11-28,2018-11-28,577,1.0,22,Male,Student,No Income,3
44318,1,32,32.0,1,2017-11-22,2017-11-22,948,1.0,24,Female,Student,No Income,4
44319,4,2629,657.25,11,2018-04-18,2019-12-13,197,0.006622516556291391,24,Male,Student,No Income,5
44321,7,8786,1255.142857142857,20,2018-02-23,2020-02-12,136,0.009735744089012517,25,Male,Student,No Income,5
44322,3,14125,4708.333333333333,16,2017-12-18,2018-06-19,739,0.01639344262295082,28,Male,Self Employeed,10001 to 25000,2
44323,3,31384,10461.333333333334,49,2017-11-30,2020-03-06,113,0.0036275695284159614,27,Female,Employee,25001 to 50000,5
44324,3,32101,10700.333333333334,22,2019-01-02,2020-06-19,8,0.0056179775280898875,26,Male,Self Employeed,10001 to 25000,1
44325,1,241,241.0,1,2018-01-18,2018-01-18,891,1.0,22,Male,Student,No Income,2
44326,3,1487,495.6666666666667,3,2017-11-09,2019-12-13,197,0.003926701570680628,24,Female,Student,No Income,3
44329,2,5218,2609.0,19,2018-05-04,2020-05-29,29,0.0026455026455026454,23,Female,Student,No Income,5
44331,1,208,208.0,1,2018-06-07,2018-06-07,751,1.0,26,Male,Employee,25001 to 50000,5
44333,3,24769,8256.333333333334,68,2018-06-07,2019-08-15,317,0.0069124423963133645,24,Female,Student,10001 to 25000,3
44334,1,194,194.0,4,2018-02-15,2018-02-15,863,1.0,23,Male,Student,No Income,2
44335,4,13555,3388.75,61,2018-03-22,2019-12-27,183,0.006201550387596899,22,Female,Employee,10001 to 25000,3
44336,2,12014,6007.0,12,2017-11-21,2017-12-19,921,0.07142857142857142,24,Female,Student,No Income,3
44337,3,3222,1074.0,6,2017-10-31,2019-09-11,290,0.004411764705882353,26,Male,Employee,25001 to 50000,2
44338,1,185,185.0,1,2019-12-13,2019-12-13,197,1.0,28,Male,Employee,More than 50000,3
44339,1,74,74.0,1,2018-12-24,2018-12-24,551,1.0,26,Male,Employee,More than 50000,2
44340,1,32,32.0,1,2018-07-20,2018-07-20,708,1.0,25,Male,Student,No Income,1
44341,1,1755,1755.0,17,2018-08-29,2018-08-29,668,1.0,25,Male,Employee,Below Rs.10000,2
44342,3,3398,1132.6666666666667,5,2018-06-04,2020-03-24,95,0.004552352048558422,18,Male,Student,No Income,5
44343,2,805,402.5,2,2018-03-22,2019-12-20,190,0.003134796238244514,21,Male,Student,No Income,4
44344,3,361,120.33333333333333,3,2018-03-19,2019-08-16,316,0.005825242718446602,25,Male,Student,No Income,1
44345,2,40074,20037.0,27,2017-10-23,2018-07-27,701,0.007220216606498195,25,Male,Student,Below Rs.10000,2
44346,3,1069,356.3333333333333,3,2018-08-08,2019-12-10,200,0.006134969325153374,23,Female,Student,No Income,5
44347,1,866,866.0,5,2020-05-06,2020-05-06,52,1.0,23,Male,Employee,10001 to 25000,2
44348,1,407,407.0,1,2018-09-06,2018-09-06,660,1.0,25,Female,Employee,25001 to 50000,4
44349,1,532,532.0,2,2019-01-18,2019-01-18,526,1.0,31,Female,House wife,No Income,5
44350,1,528,528.0,1,2019-11-08,2019-11-08,232,1.0,24,Male,Self Employeed,More than 50000,2
44351,3,22481,7493.666666666667,376,2019-05-31,2020-06-10,17,0.007978723404255319,32,Female,Employee,25001 to 50000,5
44352,2,12463,6231.5,25,2019-06-11,2019-06-14,379,0.6666666666666666,25,Male,Employee,25001 to 50000,3
44354,1,444,444.0,1,2019-05-06,2019-05-06,418,1.0,26,Male,Self Employeed,25001 to 50000,3
44355,4,24111,6027.75,25,2018-07-23,2019-07-08,355,0.011428571428571429,26,Female,Self Employeed,25001 to 50000,3
44356,1,73245,73245.0,40,2018-09-12,2018-09-12,654,1.0,32,Male,Employee,More than 50000,5
44357,2,4842,2421.0,56,2017-10-13,2018-06-19,739,0.008032128514056224,24,Male,Self Employeed,More than 50000,6
44358,3,2051,683.6666666666666,4,2018-08-13,2020-01-03,176,0.005905511811023622,27,Female,Self Employeed,25001 to 50000,3
44359,2,366,183.0,2,2018-08-07,2019-05-22,402,0.006944444444444444,23,Male,Student,No Income,3
44360,2,32130,16065.0,68,2018-03-22,2019-08-19,313,0.003883495145631068,25,Male,Student,No Income,4
44362,1,361,361.0,1,2019-06-26,2019-06-26,367,1.0,23,Female,Student,No Income,4
44363,1,315,315.0,1,2019-08-28,2019-08-28,304,1.0,28,Male,Employee,More than 50000,3
44364,1,21912,21912.0,18,2020-02-13,2020-02-13,135,1.0,32,Female,Employee,More than 50000,1
44365,2,19347,9673.5,93,2017-11-14,2018-09-10,656,0.006666666666666667,23,Male,Student,No Income,2
44366,1,120,120.0,1,2018-11-13,2018-11-13,592,1.0,19,Male,Student,No Income,2
44369,1,69,69.0,1,2018-12-28,2018-12-28,547,1.0,25,Male,Self Employeed,25001 to 50000,3
44370,1,102,102.0,1,2018-01-17,2018-01-17,892,1.0,33,Male,Employee,More than 50000,5
44372,2,15630,7815.0,123,2019-03-29,2019-09-30,271,0.010810810810810811,22,Female,Student,Below Rs.10000,4
44373,2,6505,3252.5,83,2019-07-01,2020-04-09,79,0.007067137809187279,23,Male,Student,No Income,3
44374,1,18269,18269.0,19,2020-06-08,2020-06-08,19,1.0,22,Female,Student,No Income,3
44375,1,5806,5806.0,10,2018-02-02,2018-02-02,876,1.0,25,Male,Employee,25001 to 50000,2
44376,2,2217,1108.5,6,2018-02-23,2018-06-21,737,0.01694915254237288,30,Female,House wife,No Income,5
44377,1,2810,2810.0,43,2018-06-18,2018-06-18,740,1.0,24,Male,Student,No Income,3
44379,1,181,181.0,1,2018-08-03,2018-08-03,694,1.0,23,Male,Student,More than 50000,3
44380,2,10815,5407.5,44,2018-04-06,2018-06-01,757,0.03571428571428571,24,Female,Student,No Income,4
44381,1,130,130.0,1,2019-09-23,2019-09-23,278,1.0,32,Male,Employee,10001 to 25000,4
44383,1,2583,2583.0,4,2019-08-16,2019-08-16,316,1.0,23,Male,Student,More than 50000,3
44385,1,190,190.0,1,2020-05-20,2020-05-20,38,1.0,20,Male,Student,No Income,2
44387,2,7292,3646.0,11,2019-01-10,2019-03-29,456,0.02564102564102564,24,Female,Self Employeed,10001 to 25000,5
44388,2,37547,18773.5,42,2018-04-24,2018-12-21,554,0.008298755186721992,23,Female,Student,No Income,4
44389,2,2283,1141.5,10,2018-05-03,2020-02-04,144,0.003115264797507788,25,Male,Employee,25001 to 50000,3
44390,1,4259,4259.0,32,2019-10-07,2019-10-07,264,1.0,32,Female,House wife,No Income,3
44391,2,1588,794.0,4,2018-08-07,2019-11-13,227,0.004319654427645789,27,Male,Employee,More than 50000,5
44393,1,185,185.0,1,2018-01-26,2018-01-26,883,1.0,21,Male,Student,No Income,2
44394,2,1547,773.5,2,2019-03-27,2019-11-27,213,0.00816326530612245,26,Male,Employee,More than 50000,3
44395,1,167,167.0,1,2018-06-20,2018-06-20,738,1.0,25,Male,Employee,10001 to 25000,4
44396,1,231,231.0,1,2018-02-19,2018-02-19,859,1.0,26,Male,Employee,25001 to 50000,3
44397,1,477,477.0,2,2019-01-21,2019-01-21,523,1.0,26,Female,Employee,25001 to 50000,3
44398,1,1588,1588.0,1,2019-01-23,2019-01-23,521,1.0,27,Male,Employee,More than 50000,4
44399,3,23255,7751.666666666667,63,2017-10-13,2019-06-21,372,0.00487012987012987,27,Female,Student,No Income,5
44400,2,260,130.0,2,2019-10-02,2020-06-09,18,0.00796812749003984,24,Female,Student,No Income,5
44406,1,25741,25741.0,30,2019-03-19,2019-03-19,466,1.0,25,Female,Student,No Income,3
44407,1,1968,1968.0,6,2018-05-24,2018-05-24,765,1.0,24,Male,Employee,Below Rs.10000,2
44408,3,36788,12262.666666666666,55,2017-12-05,2019-08-16,316,0.004846526655896607,23,Female,Employee,10001 to 25000,6
44409,2,226,113.0,2,2019-03-06,2019-03-08,477,1.0,22,Male,Student,No Income,2
44410,2,324,162.0,2,2018-07-04,2019-09-10,291,0.004618937644341801,26,Male,Self Employeed,More than 50000,3
44411,2,10333,5166.5,35,2017-11-13,2018-03-09,841,0.017241379310344827,26,Male,Employee,Below Rs.10000,1
44412,3,40888,13629.333333333334,28,2018-02-09,2018-07-21,707,0.018518518518518517,25,Female,Self Employeed,25001 to 50000,3
44414,3,2843,947.6666666666666,9,2017-10-20,2019-05-09,415,0.00530035335689046,23,Male,Student,Below Rs.10000,3
44416,2,583,291.5,2,2018-04-12,2018-04-27,792,0.13333333333333333,22,Male,Student,No Income,2
44417,1,69,69.0,1,2018-09-14,2018-09-14,652,1.0,32,Female,House wife,No Income,5
44418,3,14880,4960.0,14,2018-04-05,2018-11-22,583,0.012987012987012988,28,Male,Employee,More than 50000,1
44419,2,1694,847.0,4,2019-06-10,2019-07-09,354,0.06896551724137931,22,Male,Student,No Income,2
44421,2,120,60.0,2,2018-04-19,2019-04-17,437,0.005509641873278237,26,Female,Employee,25001 to 50000,2
44422,2,10379,5189.5,9,2018-07-18,2019-11-29,211,0.004008016032064128,31,Male,Self Employeed,More than 50000,6
44423,2,2829,1414.5,8,2018-03-08,2019-08-02,330,0.00390625,24,Male,Student,No Income,3
44425,1,1144,1144.0,1,2019-02-15,2019-02-15,498,1.0,31,Female,Employee,More than 50000,5
44427,4,18722,4680.5,20,2017-12-15,2020-04-27,61,0.004629629629629629,24,Female,Self Employeed,More than 50000,2
44428,3,11529,3843.0,16,2017-11-08,2020-03-13,106,0.0035046728971962616,22,Female,Student,No Income,3
44429,1,514,514.0,1,2019-04-19,2019-04-19,435,1.0,19,Male,Student,No Income,6
44430,3,861,287.0,3,2018-04-27,2020-06-18,9,0.0038314176245210726,25,Male,Employee,More than 50000,6
44433,1,315,315.0,2,2018-07-30,2018-07-30,698,1.0,23,Male,Student,No Income,2
44434,1,2278,2278.0,2,2019-07-29,2019-07-29,334,1.0,24,Male,Student,No Income,5
44435,4,1383,345.75,4,2017-10-31,2020-06-05,22,0.004219409282700422,22,Female,Employee,25001 to 50000,4
44436,2,185,92.5,2,2017-10-05,2019-01-30,514,0.004149377593360996,26,Male,Employee,More than 50000,4
44437,1,88,88.0,1,2019-02-19,2019-02-19,494,1.0,25,Female,Student,No Income,3
44439,1,37000,37000.0,23,2018-07-23,2018-07-23,705,1.0,29,Male,Employee,25001 to 50000,4
44441,1,218,218.0,1,2020-02-14,2020-02-14,134,1.0,25,Male,Self Employeed,More than 50000,2
44442,1,130,130.0,1,2020-01-02,2020-01-02,177,1.0,29,Female,Employee,25001 to 50000,4
44443,3,10384,3461.3333333333335,10,2018-09-21,2020-06-18,9,0.0047169811320754715,27,Male,Self Employeed,25001 to 50000,6
44444,2,347,173.5,2,2017-10-25,2020-02-06,142,0.002398081534772182,25,Male,Self Employeed,10001 to 25000,3
44445,5,22407,4481.4,17,2017-11-29,2020-04-15,73,0.00576036866359447,21,Male,Student,No Income,2
44447,3,4324,1441.3333333333333,17,2018-05-08,2020-06-05,22,0.003952569169960474,24,Female,Employee,10001 to 25000,4
44449,3,21301,7100.333333333333,89,2017-10-27,2019-08-20,312,0.004531722054380665,28,Male,Employee,25001 to 50000,5
44450,3,768,256.0,4,2018-08-01,2019-07-17,346,0.008571428571428572,26,Male,Employee,10001 to 25000,2
44451,1,213,213.0,1,2017-12-11,2017-12-11,929,1.0,31,Female,House wife,No Income,5
44452,1,222,222.0,1,2017-11-10,2017-11-10,960,1.0,27,Female,Self Employeed,25001 to 50000,3
44453,1,250,250.0,1,2018-12-21,2018-12-21,554,1.0,21,Female,Student,No Income,1
44454,5,7199,1439.8,33,2017-12-20,2020-06-19,8,0.005482456140350877,23,Female,Student,No Income,2
44455,1,194,194.0,1,2018-10-08,2018-10-08,628,1.0,26,Male,Employee,10001 to 25000,4
44456,1,3815,3815.0,13,2018-04-12,2018-04-12,807,1.0,32,Male,Employee,More than 50000,5
44457,1,10222,10222.0,40,2018-02-20,2018-02-20,858,1.0,25,Female,Student,No Income,2
44458,2,269,134.5,2,2018-08-01,2019-08-09,323,0.005361930294906166,28,Male,Self Employeed,10001 to 25000,2
44460,3,7695,2565.0,16,2017-11-09,2019-04-10,444,0.005802707930367505,24,Male,Student,No Income,2
44461,1,65,65.0,1,2018-09-24,2018-09-24,642,1.0,26,Female,Self Employeed,10001 to 25000,5
44462,1,1366,1366.0,2,2019-01-14,2019-01-14,530,1.0,32,Male,Employee,25001 to 50000,3
44463,2,46445,23222.5,28,2018-08-13,2018-09-12,654,0.06666666666666667,29,Male,Self Employeed,More than 50000,6
44465,2,2680,1340.0,21,2018-04-06,2019-01-24,520,0.006825938566552901,24,Female,Self Employeed,25001 to 50000,3
44466,2,1940,970.0,7,2018-05-02,2019-08-02,330,0.00437636761487965,26,Male,Self Employeed,More than 50000,2
44467,3,2875,958.3333333333334,8,2019-02-05,2019-07-09,354,0.01948051948051948,25,Male,Employee,More than 50000,3
44468,2,28180,14090.0,29,2018-06-25,2020-05-22,36,0.0028694404591104736,29,Male,Employee,25001 to 50000,3
44469,2,639,319.5,2,2018-02-27,2018-07-16,712,0.014388489208633094,22,Male,Student,No Income,3
44470,1,7981,7981.0,27,2020-01-15,2020-01-15,164,1.0,24,Male,Student,No Income,2
44471,2,289769,144884.5,238,2018-10-04,2020-01-03,176,0.0043859649122807015,27,Male,Employee,25001 to 50000,2
44472,1,407,407.0,1,2018-09-20,2018-09-20,646,1.0,23,Female,Student,No Income,3
44474,1,394,394.0,1,2020-04-20,2020-04-20,68,1.0,22,Female,Student,No Income,2
44476,1,3125,3125.0,2,2017-11-24,2017-11-24,946,1.0,23,Female,Student,No Income,2
44477,1,11731,11731.0,5,2019-12-18,2019-12-18,192,1.0,30,Male,Self Employeed,More than 50000,1
44478,1,676,676.0,1,2018-06-08,2018-06-08,750,1.0,21,Male,Student,No Income,3
44479,3,2357,785.6666666666666,7,2017-12-01,2019-03-08,477,0.006493506493506494,26,Female,Employee,Below Rs.10000,6
44481,2,6907,3453.5,28,2019-07-15,2019-11-20,220,0.015625,31,Male,Employee,Below Rs.10000,1
44483,3,20833,6944.333333333333,43,2018-06-12,2019-06-05,388,0.008379888268156424,29,Female,Employee,25001 to 50000,3
44484,1,69,69.0,1,2018-02-16,2018-02-16,862,1.0,21,Male,Student,No Income,6
44485,1,245,245.0,2,2018-06-11,2018-06-11,747,1.0,20,Male,Student,No Income,3
44490,2,2412,1206.0,7,2018-10-02,2019-04-29,425,0.009569377990430622,30,Male,Self Employeed,25001 to 50000,6
44491,1,1347,1347.0,4,2018-07-03,2018-07-03,725,1.0,23,Male,Student,No Income,3
44492,1,1241,1241.0,8,2018-09-06,2018-09-06,660,1.0,28,Female,Employee,25001 to 50000,6
44493,4,1329,332.25,5,2018-07-12,2019-08-19,313,0.009925558312655087,30,Male,Self Employeed,More than 50000,6
44495,2,2018,1009.0,2,2018-07-06,2019-01-18,526,0.01020408163265306,21,Male,Student,No Income,2
44497,2,334,167.0,2,2018-12-04,2019-12-03,207,0.005494505494505495,25,Male,Self Employeed,More than 50000,4
44498,1,671,671.0,10,2017-10-24,2017-10-24,977,1.0,24,Female,Employee,25001 to 50000,2
44500,1,32,32.0,1,2018-10-01,2018-10-01,635,1.0,25,Female,Employee,25001 to 50000,2
44501,4,6690,1672.5,7,2018-10-11,2020-03-05,114,0.007827788649706457,22,Male,Student,25001 to 50000,3
44502,1,491,491.0,1,2018-07-17,2018-07-17,711,1.0,26,Female,Employee,25001 to 50000,2
44503,1,153,153.0,1,2018-06-20,2018-06-20,738,1.0,23,Male,Employee,10001 to 25000,2
44504,3,21417,7139.0,177,2018-09-28,2020-05-07,51,0.005110732538330494,21,Female,Employee,Below Rs.10000,2
44505,1,343,343.0,3,2019-01-16,2019-01-16,528,1.0,25,Male,Self Employeed,25001 to 50000,3
44506,1,93,93.0,1,2020-05-11,2020-05-11,47,1.0,24,Female,Employee,10001 to 25000,2
44507,3,5352,1784.0,20,2018-04-06,2020-04-30,58,0.003973509933774834,22,Male,Student,No Income,2
44508,3,31995,10665.0,32,2017-12-20,2019-12-04,206,0.004201680672268907,23,Female,Student,No Income,4
44509,1,7921,7921.0,14,2018-01-16,2018-01-16,893,1.0,24,Male,Employee,More than 50000,3
44510,2,259,129.5,3,2017-10-31,2020-06-15,12,0.0020876826722338203,22,Female,Student,No Income,2
44512,2,1555,777.5,24,2018-01-18,2019-02-12,501,0.005128205128205128,23,Female,Employee,10001 to 25000,4
44513,2,5435,2717.5,3,2018-06-08,2018-11-23,582,0.011904761904761904,19,Male,Student,No Income,6
44514,2,19319,9659.5,24,2018-06-26,2020-05-20,38,0.002881844380403458,21,Female,Student,No Income,2
44516,4,1195,298.75,8,2018-02-06,2019-02-04,509,0.011019283746556474,24,Female,Employee,25001 to 50000,3
44519,3,12162,4054.0,28,2017-10-18,2020-03-17,102,0.00340522133938706,25,Female,Student,10001 to 25000,2
44520,3,34630,11543.333333333334,39,2018-02-22,2019-01-08,536,0.009375,28,Female,Employee,25001 to 50000,5
44521,3,801,267.0,3,2017-12-20,2020-06-16,11,0.0033003300330033004,25,Female,Student,No Income,3
44522,1,5204,5204.0,47,2019-08-13,2019-08-13,319,1.0,20,Female,Student,No Income,2
44523,1,2065,2065.0,5,2020-01-31,2020-01-31,148,1.0,27,Female,Self Employeed,More than 50000,6
44525,1,2093,2093.0,13,2018-07-04,2018-07-04,724,1.0,24,Female,Student,No Income,5
44526,2,199,99.5,2,2017-11-14,2018-03-08,842,0.017543859649122806,25,Female,Employee,More than 50000,1
44527,2,1973,986.5,2,2018-01-15,2019-02-22,491,0.004962779156327543,25,Female,Employee,25001 to 50000,3
44528,2,413,206.5,2,2018-02-26,2018-05-04,785,0.029850746268656716,24,Female,Student,Below Rs.10000,5
44531,1,5657,5657.0,3,2019-03-19,2019-03-19,466,1.0,28,Male,Employee,25001 to 50000,2
44533,1,889,889.0,1,2019-09-05,2019-09-05,296,1.0,22,Male,Student,Below Rs.10000,3
44534,1,93,93.0,1,2018-01-17,2018-01-17,892,1.0,22,Female,Student,No Income,6
44535,1,130,130.0,1,2020-04-29,2020-04-29,59,1.0,22,Male,Student,Below Rs.10000,4
44536,1,181,181.0,1,2018-03-22,2018-03-22,828,1.0,27,Female,Employee,More than 50000,2
44537,1,41338,41338.0,37,2018-10-01,2018-10-01,635,1.0,22,Male,Student,No Income,3
44538,1,296,296.0,1,2019-10-22,2019-10-22,249,1.0,24,Female,Student,No Income,3
44539,1,565,565.0,1,2020-05-04,2020-05-04,54,1.0,23,Female,Student,No Income,2
44540,1,583,583.0,1,2019-02-13,2019-02-13,500,1.0,23,Female,Student,No Income,4
44541,1,4824,4824.0,2,2020-02-14,2020-02-14,134,1.0,22,Female,Student,No Income,5
44542,2,385,192.5,2,2018-09-06,2019-05-10,414,0.008130081300813009,23,Male,Student,Below Rs.10000,2
44544,2,14551,7275.5,50,2018-11-20,2020-04-02,86,0.004008016032064128,25,Female,Student,No Income,2
44545,2,168820,84410.0,41,2018-06-22,2019-05-27,397,0.0058997050147492625,28,Male,Self Employeed,10001 to 25000,2
44546,1,97,97.0,1,2020-02-24,2020-02-24,124,1.0,21,Female,Student,No Income,3
44547,2,268,134.0,2,2017-11-03,2018-06-01,757,0.009523809523809525,24,Male,Student,No Income,2
44548,1,97,97.0,1,2019-12-12,2019-12-12,198,1.0,26,Female,Self Employeed,10001 to 25000,5
44549,2,2801,1400.5,40,2018-06-21,2020-03-17,102,0.0031496062992125984,32,Male,Employee,25001 to 50000,3
44551,3,13134,4378.0,9,2018-03-16,2020-05-19,39,0.0037735849056603774,21,Male,Student,No Income,5
44552,3,1828,609.3333333333334,6,2017-11-24,2019-08-12,320,0.004792332268370607,24,Female,Self Employeed,25001 to 50000,3
44553,2,6296,3148.0,6,2018-09-14,2018-12-11,564,0.022727272727272728,26,Male,Self Employeed,More than 50000,2
44555,2,764,382.0,3,2018-06-29,2018-11-12,593,0.014705882352941176,29,Male,Employee,25001 to 50000,3
44556,2,287,143.5,2,2018-12-13,2020-02-25,123,0.004555808656036446,22,Male,Student,No Income,3
44557,2,30450,15225.0,24,2019-05-27,2019-07-04,359,0.05263157894736842,24,Male,Student,No Income,2
44559,2,3597,1798.5,28,2018-02-23,2020-03-16,103,0.0026595744680851063,23,Female,Student,No Income,3
44560,1,375,375.0,1,2018-06-20,2018-06-20,738,1.0,32,Male,Employee,More than 50000,6
44561,2,1695,847.5,4,2017-11-20,2020-05-22,36,0.002188183807439825,22,Female,Student,No Income,2
44562,4,4667,1166.75,36,2018-06-05,2020-02-27,121,0.006329113924050633,22,Female,Employee,25001 to 50000,4
44563,1,65,65.0,1,2020-05-06,2020-05-06,52,1.0,26,Male,Employee,More than 50000,4
44564,3,1523,507.6666666666667,4,2018-01-02,2018-11-06,599,0.00974025974025974,25,Female,Student,No Income,3
44565,2,3565,1782.5,17,2019-10-01,2020-03-09,110,0.0125,20,Male,Student,No Income,2
44566,2,1116,558.0,3,2017-12-04,2020-02-11,137,0.0025031289111389237,29,Male,Employee,25001 to 50000,4
44567,1,685,685.0,1,2018-05-30,2018-05-30,759,1.0,23,Female,Student,No Income,1
44569,1,481,481.0,1,2018-04-20,2018-04-20,799,1.0,29,Female,Employee,25001 to 50000,4
44572,2,21296,10648.0,97,2018-04-12,2019-08-30,302,0.0039603960396039604,21,Male,Student,No Income,2
44573,2,885,442.5,2,2018-11-09,2019-07-08,355,0.008298755186721992,23,Male,Student,No Income,3
44574,1,389,389.0,1,2019-02-07,2019-02-07,506,1.0,24,Female,Employee,10001 to 25000,4
44577,5,3232,646.4,8,2019-01-14,2020-05-15,43,0.01026694045174538,26,Male,Employee,10001 to 25000,2
44579,1,69,69.0,1,2019-05-15,2019-05-15,409,1.0,26,Male,Employee,More than 50000,4
44581,1,292,292.0,2,2018-11-02,2018-11-02,603,1.0,20,Male,Student,No Income,2
44582,2,37380,18690.0,102,2018-08-28,2019-06-26,367,0.006622516556291391,29,Male,Employee,25001 to 50000,4
44584,2,824,412.0,2,2018-08-21,2020-02-20,128,0.0036496350364963502,25,Male,Self Employeed,More than 50000,2
44585,2,949,474.5,4,2017-11-23,2018-02-02,876,0.028169014084507043,29,Female,Employee,25001 to 50000,4
44586,1,227,227.0,1,2020-01-28,2020-01-28,151,1.0,27,Male,Self Employeed,25001 to 50000,6
44587,3,4301,1433.6666666666667,7,2018-06-12,2019-03-01,484,0.011450381679389313,25,Male,Self Employeed,10001 to 25000,3
44588,2,564,282.0,3,2017-10-26,2019-05-03,421,0.0036101083032490976,21,Male,Student,No Income,2
44589,1,23917,23917.0,40,2019-09-11,2019-09-11,290,1.0,24,Male,Student,No Income,2
44590,1,116,116.0,1,2018-04-04,2018-04-04,815,1.0,26,Female,Self Employeed,10001 to 25000,5
44591,1,46,46.0,1,2019-01-15,2019-01-15,529,1.0,32,Male,Employee,25001 to 50000,3
