user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size,segment
65954,2,597,298.5,2,2018-05-15,2018-08-27,670,0.0192307692307692,22,Male,Student,No Income,3,Regular
65956,2,204,102.0,2,2017-12-05,2018-01-19,890,0.0444444444444444,23,Female,Student,No Income,2,Regular
65958,3,1658,552.6666666666666,3,2018-12-19,2019-10-10,261,0.0101694915254237,22,Female,Student,No Income,5,Regular
65959,3,9953,3317.6666666666665,37,2018-07-05,2019-06-14,379,0.0087209302325581,23,Male,Student,Below Rs.10000,2,High-value
65960,3,57139,19046.33333333333,117,2018-08-27,2019-09-26,275,0.0075949367088607,23,Male,Student,No Income,5,High-value
65961,1,153,153.0,1,2018-08-13,2018-08-13,684,1.0,20,Female,Student,No Income,4,At-risk
65963,1,426,426.0,1,2019-08-20,2019-08-20,312,1.0,22,Male,Student,Below Rs.10000,3,At-risk
65965,2,140703,70351.5,82,2018-01-15,2019-07-04,359,0.0037383177570093,22,Male,Student,Below Rs.10000,4,High-value
65966,2,746,373.0,2,2018-12-05,2019-03-19,466,0.0192307692307692,27,Female,Employee,More than 50000,2,Regular
65969,2,1936,968.0,8,2018-06-08,2018-06-29,729,0.0952380952380952,23,Female,Student,No Income,2,Regular
65971,1,565,565.0,2,2019-08-02,2019-08-02,330,1.0,22,Female,Student,No Income,5,At-risk
65972,1,97,97.0,1,2019-11-07,2019-11-07,233,1.0,23,Male,Student,Below Rs.10000,2,At-risk
65973,2,34379,17189.5,526,2017-11-29,2019-05-03,421,0.0038461538461538,23,Male,Student,No Income,5,High-value
65974,1,1324,1324.0,73,2019-03-01,2019-03-01,484,1.0,21,Male,Student,No Income,4,Occasional
65975,3,52852,17617.333333333332,105,2019-03-22,2019-11-15,225,0.0126050420168067,23,Female,Self Employeed,10001 to 25000,5,High-value
65976,1,46,46.0,1,2019-06-04,2019-06-04,389,1.0,24,Female,Student,No Income,6,At-risk
65978,3,26241,8747.0,32,2017-10-09,2019-12-10,200,0.0037878787878787,23,Female,Student,No Income,3,High-value
65979,1,190,190.0,1,2017-11-30,2017-11-30,940,1.0,25,Male,Student,No Income,4,At-risk
65982,1,74,74.0,1,2020-01-13,2020-01-13,166,1.0,22,Male,Student,No Income,4,At-risk
65983,2,287,143.5,3,2018-02-01,2018-12-07,568,0.0064724919093851,22,Female,Student,No Income,4,Regular
65984,1,8917,8917.0,64,2020-02-27,2020-02-27,121,1.0,23,Male,Student,No Income,4,Occasional
65985,1,4324,4324.0,6,2017-12-07,2017-12-07,933,1.0,21,Male,Student,Below Rs.10000,3,Occasional
65987,2,491,245.5,2,2018-06-11,2019-02-08,505,0.0082644628099173,22,Female,Student,No Income,5,Regular
65988,1,171,171.0,1,2018-02-15,2018-02-15,863,1.0,22,Male,Student,No Income,3,At-risk
65991,1,375,375.0,1,2020-05-18,2020-05-18,40,1.0,22,Female,Employee,10001 to 25000,5,At-risk
65993,1,546,546.0,1,2018-04-17,2018-04-17,802,1.0,25,Male,Employee,More than 50000,4,At-risk
65994,1,870,870.0,1,2018-01-02,2018-01-02,907,1.0,22,Female,Student,10001 to 25000,5,At-risk
65995,5,31250,6250.0,37,2018-02-07,2020-06-03,24,0.0059031877213695,22,Female,Student,No Income,2,High-value
65996,2,1893,946.5,7,2017-10-06,2019-05-22,402,0.0033726812816188,25,Male,Student,10001 to 25000,3,Regular
65997,1,15644,15644.0,14,2018-12-07,2018-12-07,568,1.0,25,Male,Student,No Income,5,Occasional
65999,3,20422,6807.333333333333,11,2018-01-02,2020-06-08,19,0.0033783783783783,23,Female,Student,No Income,3,High-value
66000,1,69,69.0,1,2020-01-17,2020-01-17,162,1.0,23,Female,Student,No Income,4,At-risk
66001,1,157,157.0,1,2018-08-22,2018-08-22,675,1.0,30,Male,Self Employeed,More than 50000,4,At-risk
66002,1,662,662.0,1,2019-05-15,2019-05-15,409,1.0,23,Male,Student,No Income,3,At-risk
66003,1,1528,1528.0,10,2019-09-17,2019-09-17,284,1.0,23,Male,Student,No Income,4,Occasional
66004,2,42264,21132.0,123,2017-10-25,2017-11-07,963,0.1538461538461538,22,Female,Student,No Income,5,High-value
66005,2,8125,4062.5,15,2018-02-08,2018-10-11,625,0.0081632653061224,22,Male,Student,No Income,5,High-value
66006,2,9135,4567.5,23,2017-11-23,2019-01-11,533,0.0048309178743961,27,Female,Self Employeed,10001 to 25000,2,High-value
66007,1,37,37.0,1,2019-04-03,2019-04-03,451,1.0,24,Female,Student,No Income,3,At-risk
66008,2,236,118.0,2,2018-03-15,2018-07-25,703,0.0151515151515151,23,Male,Student,No Income,2,Regular
66009,2,1153,576.5,2,2017-11-09,2017-12-18,922,0.0512820512820512,23,Female,Student,No Income,3,Regular
66010,3,9879,3293.0,130,2017-12-14,2019-05-21,403,0.005736137667304,22,Female,Student,10001 to 25000,5,High-value
66011,2,8509,4254.5,51,2017-12-29,2018-01-23,886,0.08,23,Female,Student,No Income,5,High-value
66013,2,782,391.0,2,2017-10-27,2018-07-26,702,0.0073529411764705,24,Male,Student,No Income,3,Regular
66014,2,1329,664.5,4,2018-01-15,2019-01-21,523,0.0053908355795148,25,Male,Student,No Income,2,Regular
66015,3,4311,1437.0,13,2018-01-19,2019-11-18,222,0.0044910179640718,22,Male,Student,No Income,3,High-value
66016,1,65,65.0,1,2017-11-24,2017-11-24,946,1.0,28,Female,Student,No Income,2,At-risk
66017,1,306,306.0,1,2019-03-26,2019-03-26,459,1.0,22,Female,Student,No Income,1,At-risk
66018,2,2134,1067.0,7,2019-04-04,2020-05-07,51,0.0050125313283208,24,Female,Student,No Income,3,Regular
66019,1,861,861.0,1,2018-11-02,2018-11-02,603,1.0,31,Male,Employee,More than 50000,5,At-risk
66020,1,370,370.0,2,2017-11-15,2017-11-15,955,1.0,25,Male,Student,No Income,4,At-risk
66021,2,29296,14648.0,48,2019-03-28,2019-08-29,303,0.0129870129870129,23,Male,Student,No Income,5,High-value
66025,2,486,243.0,3,2017-11-28,2020-05-20,38,0.0022123893805309,23,Female,Student,No Income,2,Regular
66026,1,144,144.0,1,2018-11-05,2018-11-05,600,1.0,25,Male,Student,No Income,6,At-risk
66028,2,8537,4268.5,33,2020-01-06,2020-01-23,156,0.1176470588235294,23,Female,Student,No Income,4,High-value
66029,2,1079,539.5,8,2018-02-23,2018-06-04,754,0.0198019801980198,23,Female,Student,No Income,4,Regular
66030,1,22005,22005.0,88,2017-12-20,2017-12-20,920,1.0,24,Female,Employee,More than 50000,4,Occasional
66031,1,3167,3167.0,1,2019-01-30,2019-01-30,514,1.0,22,Male,Student,No Income,4,Occasional
66032,1,167,167.0,1,2018-05-23,2018-05-23,766,1.0,24,Female,Student,10001 to 25000,3,At-risk
66033,1,7852,7852.0,18,2020-05-12,2020-05-12,46,1.0,25,Female,Student,No Income,3,Occasional
66034,2,2259,1129.5,3,2017-11-07,2019-08-19,313,0.003076923076923,23,Male,Student,No Income,2,Regular
66035,1,4037,4037.0,4,2019-01-14,2019-01-14,530,1.0,26,Male,Student,No Income,4,Occasional
66037,3,5417,1805.6666666666667,20,2019-05-28,2020-05-20,38,0.0083798882681564,26,Male,Student,No Income,4,High-value
66039,1,51884,51884.0,40,2020-04-28,2020-04-28,60,1.0,22,Female,Student,No Income,3,Occasional
66040,1,28111,28111.0,21,2018-03-13,2018-03-13,837,1.0,24,Male,Student,No Income,5,Occasional
66043,2,324,162.0,2,2018-05-02,2018-07-10,718,0.0289855072463768,23,Male,Student,No Income,3,Regular
66044,1,259,259.0,2,2018-05-29,2018-05-29,760,1.0,22,Male,Student,No Income,3,At-risk
66045,2,5680,2840.0,24,2019-04-29,2019-10-08,263,0.0123456790123456,23,Male,Student,No Income,3,High-value
66046,1,509,509.0,2,2020-01-16,2020-01-16,163,1.0,24,Female,Student,No Income,4,At-risk
66047,1,921,921.0,1,2018-03-23,2018-03-23,827,1.0,24,Male,Student,No Income,5,At-risk
66048,4,14436,3609.0,59,2018-01-25,2019-09-23,278,0.0066006600660066,25,Male,Student,No Income,1,High-value
66049,1,36986,36986.0,40,2019-04-10,2019-04-10,444,1.0,25,Male,Student,No Income,5,Occasional
66050,3,28857,9619.0,95,2018-05-23,2019-03-14,471,0.0101694915254237,28,Male,Self Employeed,10001 to 25000,2,High-value
66051,1,33616,33616.0,448,2018-06-06,2018-06-06,752,1.0,27,Female,Employee,25001 to 50000,5,Occasional
66052,1,4148,4148.0,5,2017-10-10,2017-10-10,991,1.0,26,Male,Self Employeed,10001 to 25000,1,Occasional
66053,1,4417,4417.0,7,2019-02-26,2019-02-26,487,1.0,22,Male,Student,No Income,2,Occasional
66054,3,41371,13790.333333333334,114,2019-02-27,2020-01-28,151,0.008955223880597,24,Female,Student,No Income,3,High-value
66055,3,4185,1395.0,4,2018-11-15,2019-04-08,446,0.0208333333333333,23,Male,Student,No Income,1,Regular
66056,1,1542,1542.0,2,2019-04-15,2019-04-15,439,1.0,25,Male,Student,No Income,1,Occasional
66058,1,2861,2861.0,9,2018-10-30,2018-10-30,606,1.0,23,Female,Student,No Income,5,Occasional
66061,2,5306,2653.0,61,2018-01-15,2019-07-08,355,0.0037105751391465,24,Female,Student,10001 to 25000,3,High-value
66063,3,5269,1756.3333333333333,8,2018-07-27,2019-04-15,439,0.0114503816793893,22,Female,Employee,10001 to 25000,3,High-value
66066,1,12185,12185.0,5,2018-08-21,2018-08-21,676,1.0,28,Male,Employee,More than 50000,3,Occasional
66067,1,3528,3528.0,2,2018-06-27,2018-06-27,731,1.0,26,Male,Employee,More than 50000,2,Occasional
66068,2,2671,1335.5,5,2018-03-26,2020-04-21,67,0.0026420079260237,25,Male,Student,No Income,1,Regular
66070,3,16560,5520.0,62,2018-06-07,2020-04-09,79,0.0044642857142857,18,Male,Student,No Income,5,High-value
66071,2,15384,7692.0,41,2017-11-29,2018-06-04,754,0.0106951871657754,21,Male,Student,No Income,4,High-value
66072,2,449,224.5,2,2018-05-29,2019-02-21,492,0.0074626865671641,25,Male,Student,No Income,1,Regular
66074,1,1810,1810.0,4,2018-06-04,2018-06-04,754,1.0,23,Female,Student,No Income,5,Occasional
66075,1,37,37.0,1,2020-05-14,2020-05-14,44,1.0,23,Male,Employee,10001 to 25000,2,At-risk
66076,2,3084,1542.0,4,2018-01-16,2020-01-15,164,0.0027434842249657,25,Female,Employee,25001 to 50000,4,Regular
66077,2,2612,1306.0,4,2018-03-05,2019-04-23,431,0.0048309178743961,31,Female,House wife,No Income,5,Regular
66078,2,58537,29268.5,42,2017-11-28,2018-12-27,548,0.0050761421319796,24,Male,Self Employeed,More than 50000,2,High-value
66080,3,46394,15464.666666666666,30,2019-11-13,2020-04-27,61,0.0180722891566265,25,Male,Employee,25001 to 50000,3,High-value
66081,2,1167,583.5,2,2019-09-26,2020-04-28,60,0.0093023255813953,27,Female,Self Employeed,More than 50000,5,Regular
66083,1,11486,11486.0,27,2018-07-03,2018-07-03,725,1.0,26,Female,Self Employeed,25001 to 50000,3,Occasional
66086,1,435,435.0,1,2017-11-30,2017-11-30,940,1.0,27,Female,Self Employeed,25001 to 50000,3,At-risk
66087,1,36157,36157.0,28,2018-09-05,2018-09-05,661,1.0,23,Male,Student,No Income,3,Occasional
66089,5,7301,1460.2,10,2018-01-22,2020-01-10,169,0.0069637883008356,23,Male,Student,No Income,3,High-value
66090,2,92259,46129.5,69,2018-07-06,2018-08-13,684,0.0526315789473684,23,Female,Student,No Income,4,High-value
66092,2,4768,2384.0,16,2018-06-29,2020-03-26,93,0.0031446540880503,32,Female,Employee,More than 50000,1,High-value
66094,2,37639,18819.5,41,2018-07-03,2018-08-17,680,0.0444444444444444,19,Male,Student,No Income,2,High-value
66095,1,667,667.0,4,2018-04-04,2018-04-04,815,1.0,19,Female,Student,No Income,4,At-risk
66096,2,472,236.0,5,2018-09-26,2020-03-25,94,0.0036630036630036,27,Female,Employee,25001 to 50000,2,Regular
66097,1,11528,11528.0,8,2019-06-04,2019-06-04,389,1.0,25,Male,Self Employeed,25001 to 50000,3,Occasional
66098,1,106,106.0,1,2017-11-15,2017-11-15,955,1.0,33,Male,Employee,More than 50000,5,At-risk
66099,3,220329,73443.0,134,2018-06-22,2019-11-19,221,0.0058252427184466,26,Female,Employee,More than 50000,3,High-value
66100,1,7810,7810.0,42,2020-01-17,2020-01-17,162,1.0,22,Female,Student,Below Rs.10000,4,Occasional
66101,2,19801,9900.5,99,2018-04-19,2018-07-02,726,0.027027027027027,23,Male,Student,No Income,3,High-value
66102,1,148,148.0,1,2018-11-02,2018-11-02,603,1.0,22,Female,Student,No Income,3,At-risk
66103,1,1755,1755.0,2,2019-07-18,2019-07-18,345,1.0,25,Male,Employee,25001 to 50000,2,Occasional
66105,1,546,546.0,1,2019-11-28,2019-11-28,212,1.0,24,Male,Student,No Income,3,At-risk
66106,3,450,150.0,4,2017-11-03,2019-03-22,463,0.0059523809523809,25,Male,Employee,10001 to 25000,3,Regular
66107,1,144,144.0,1,2019-01-31,2019-01-31,513,1.0,23,Male,Student,More than 50000,3,At-risk
66108,1,486,486.0,1,2017-11-06,2017-11-06,964,1.0,24,Female,Student,No Income,4,At-risk
66109,4,371,92.75,4,2017-12-19,2020-06-02,25,0.0044642857142857,32,Male,Employee,10001 to 25000,4,Regular
66112,6,25176,4196.0,53,2017-12-01,2020-04-14,74,0.006936416184971,23,Female,Student,No Income,4,High-value
66113,2,898,449.0,2,2017-10-20,2018-07-17,711,0.0074074074074074,20,Male,Student,No Income,2,Regular
66114,1,4500,4500.0,3,2018-04-27,2018-04-27,792,1.0,21,Male,Student,No Income,2,Occasional
66115,2,273,136.5,2,2018-01-29,2018-12-14,561,0.006269592476489,24,Female,Self Employeed,10001 to 25000,5,Regular
66116,3,57513,19171.0,52,2017-12-07,2018-09-27,639,0.010204081632653,23,Female,Student,No Income,4,High-value
66117,1,22907,22907.0,13,2019-02-18,2019-02-18,495,1.0,25,Male,Employee,25001 to 50000,3,Occasional
66120,6,76175,12695.833333333334,54,2018-08-10,2020-02-12,136,0.0108892921960072,20,Female,Student,No Income,2,High-value
66122,1,245,245.0,1,2019-12-13,2019-12-13,197,1.0,26,Male,Employee,More than 50000,3,At-risk
66123,3,27963,9321.0,42,2018-03-13,2020-02-20,128,0.004231311706629,25,Male,Employee,10001 to 25000,4,High-value
66124,3,2977,992.3333333333334,13,2017-11-20,2020-04-10,78,0.003440366972477,26,Male,Employee,25001 to 50000,3,Regular
66125,1,97,97.0,1,2020-04-14,2020-04-14,74,1.0,26,Female,Employee,25001 to 50000,3,At-risk
66126,3,209963,69987.66666666667,373,2018-07-12,2019-05-21,403,0.0095846645367412,27,Male,Employee,More than 50000,4,High-value
66127,1,394,394.0,1,2020-05-13,2020-05-13,45,1.0,27,Female,Student,No Income,5,At-risk
66128,2,226,113.0,2,2018-05-25,2019-08-22,310,0.0044052863436123,24,Female,Student,No Income,5,Regular
66129,1,347,347.0,1,2017-10-24,2017-10-24,977,1.0,25,Male,Self Employeed,More than 50000,2,At-risk
66130,1,162,162.0,1,2019-03-26,2019-03-26,459,1.0,20,Male,Student,No Income,2,At-risk
66132,2,4495,2247.5,17,2017-11-28,2020-01-13,166,0.0025773195876288,26,Female,Student,Below Rs.10000,3,High-value
66133,2,3209,1604.5,35,2018-03-06,2019-09-27,274,0.0035087719298245,27,Male,Employee,25001 to 50000,1,Regular
66134,2,208,104.0,2,2020-02-10,2020-06-01,26,0.0178571428571428,25,Female,Student,No Income,3,Regular
66136,2,824,412.0,2,2020-01-10,2020-03-10,109,0.0333333333333333,23,Female,Employee,10001 to 25000,6,Regular
66137,3,36834,12278.0,32,2019-03-12,2019-12-26,184,0.0103806228373702,22,Male,Student,No Income,2,High-value
66138,3,1685,561.6666666666666,5,2018-04-25,2020-04-21,67,0.0041265474552957,26,Male,Self Employeed,More than 50000,3,Regular
66139,2,2162,1081.0,6,2019-03-27,2020-01-14,165,0.0068259385665529,26,Male,Employee,Below Rs.10000,1,Regular
66140,1,93,93.0,1,2018-09-14,2018-09-14,652,1.0,25,Female,Self Employeed,25001 to 50000,3,At-risk
66142,2,26348,13174.0,28,2018-03-20,2018-09-06,660,0.0117647058823529,23,Male,Student,Below Rs.10000,3,High-value
66143,1,273,273.0,1,2019-07-18,2019-07-18,345,1.0,22,Female,Employee,25001 to 50000,4,At-risk
66144,1,162,162.0,1,2019-09-02,2019-09-02,299,1.0,22,Male,Student,No Income,2,At-risk
66145,1,32,32.0,1,2018-04-13,2018-04-13,806,1.0,32,Female,House wife,No Income,5,At-risk
66146,2,1579,789.5,3,2019-09-13,2020-01-15,164,0.0161290322580645,28,Male,Employee,More than 50000,1,Regular
66148,2,129032,64516.0,65,2018-12-07,2020-05-14,44,0.0038167938931297,25,Male,Employee,10001 to 25000,2,High-value
66149,4,148695,37173.75,167,2018-04-19,2020-04-08,80,0.0055555555555555,26,Female,Employee,25001 to 50000,2,High-value
66150,2,223,111.5,2,2018-02-22,2018-07-10,718,0.0144927536231884,31,Male,Self Employeed,More than 50000,6,Regular
66151,1,98134,98134.0,113,2018-02-02,2018-02-02,876,1.0,24,Male,Student,No Income,3,Occasional
66152,2,3968,1984.0,34,2019-02-15,2019-12-27,183,0.0063492063492063,24,Male,Employee,25001 to 50000,2,Regular
66153,2,7519,3759.5,21,2019-11-07,2019-12-05,205,0.0714285714285714,31,Female,Employee,More than 50000,5,High-value
66154,4,187277,46819.25,77,2019-01-11,2019-08-09,323,0.019047619047619,26,Male,Employee,25001 to 50000,2,High-value
66155,4,10102,2525.5,17,2018-01-16,2020-04-01,87,0.0049627791563275,24,Female,Self Employeed,More than 50000,2,High-value
66158,2,7120,3560.0,7,2018-09-07,2019-07-15,348,0.0064308681672025,25,Male,Employee,More than 50000,6,High-value
66159,3,109737,36579.0,82,2018-04-10,2018-09-14,652,0.019108280254777,23,Female,House wife,No Income,6,High-value
66160,2,7273,3636.5,55,2018-03-01,2019-02-22,491,0.0055865921787709,23,Female,Student,No Income,2,High-value
66161,1,2051,2051.0,4,2019-01-29,2019-01-29,515,1.0,23,Male,Student,No Income,2,Occasional
66162,1,611,611.0,1,2019-11-07,2019-11-07,233,1.0,24,Male,Student,No Income,5,At-risk
66163,3,6593,2197.6666666666665,9,2018-08-23,2020-06-11,16,0.0045592705167173,22,Female,Employee,25001 to 50000,4,High-value
66164,1,194,194.0,2,2019-03-07,2019-03-07,478,1.0,26,Male,Employee,More than 50000,4,At-risk
66167,2,19287,9643.5,14,2017-12-26,2019-11-21,219,0.0028776978417266,29,Male,Employee,25001 to 50000,4,High-value
66168,2,551,275.5,2,2019-12-16,2020-03-16,103,0.0219780219780219,23,Female,Student,No Income,1,Regular
66169,2,3866,1933.0,7,2018-02-22,2019-07-03,360,0.0040322580645161,25,Male,Self Employeed,More than 50000,2,Regular
66170,1,79,79.0,1,2018-07-13,2018-07-13,715,1.0,29,Female,Employee,25001 to 50000,4,At-risk
66171,4,6977,1744.25,20,2019-10-15,2020-02-10,138,0.0338983050847457,27,Male,Self Employeed,25001 to 50000,6,High-value
66173,2,15444,7722.0,42,2018-04-05,2020-03-06,113,0.0028530670470756,21,Male,Student,No Income,2,High-value
66174,1,11657,11657.0,40,2020-02-12,2020-02-12,136,1.0,23,Male,Student,No Income,3,Occasional
66176,2,1755,877.5,2,2018-11-17,2019-11-29,211,0.0053050397877984,32,Male,Self Employeed,10001 to 25000,3,Regular
66177,2,190,95.0,2,2018-09-14,2019-04-24,430,0.009009009009009,28,Male,Employee,25001 to 50000,5,Regular
66178,1,329,329.0,1,2020-02-07,2020-02-07,141,1.0,26,Male,Employee,10001 to 25000,2,At-risk
66179,1,1889,1889.0,6,2019-05-22,2019-05-22,402,1.0,31,Female,House wife,No Income,5,Occasional
66180,2,597,298.5,2,2018-09-05,2020-04-22,66,0.0033613445378151,27,Female,Self Employeed,25001 to 50000,3,Regular
66181,1,3088,3088.0,12,2017-12-12,2017-12-12,928,1.0,21,Female,Student,No Income,1,Occasional
66182,1,4852,4852.0,4,2020-01-31,2020-01-31,148,1.0,23,Female,Student,No Income,2,Occasional
66183,1,12819,12819.0,13,2018-11-02,2018-11-02,603,1.0,26,Male,Employee,10001 to 25000,4,Occasional
66186,1,2431,2431.0,7,2018-07-24,2018-07-24,704,1.0,28,Male,Self Employeed,10001 to 25000,2,Occasional
66187,2,20005,10002.5,14,2018-02-12,2019-06-11,382,0.0041322314049586,21,Female,Student,No Income,3,High-value
66188,1,199,199.0,1,2018-11-19,2018-11-19,586,1.0,24,Male,Student,No Income,2,At-risk
66189,1,917,917.0,2,2019-08-14,2019-08-14,318,1.0,26,Female,Self Employeed,10001 to 25000,5,At-risk
66191,1,241,241.0,1,2019-05-02,2019-05-02,422,1.0,29,Male,Self Employeed,More than 50000,6,At-risk
66192,2,1681,840.5,4,2018-03-27,2019-04-26,428,0.0050632911392405,21,Male,Student,No Income,5,Regular
66193,1,1407,1407.0,19,2018-04-24,2018-04-24,795,1.0,24,Female,Self Employeed,25001 to 50000,3,Occasional
66194,1,139,139.0,1,2019-03-21,2019-03-21,464,1.0,26,Male,Self Employeed,More than 50000,2,At-risk
66196,2,1579,789.5,5,2020-02-12,2020-04-10,78,0.0344827586206896,29,Male,Employee,25001 to 50000,3,Regular
66197,2,3176,1588.0,4,2020-02-28,2020-03-18,101,0.1052631578947368,22,Male,Student,No Income,3,Regular
66198,3,14588,4862.666666666667,19,2018-01-11,2019-03-01,484,0.0072463768115942,24,Male,Student,No Income,2,High-value
66199,1,6699,6699.0,6,2017-10-19,2017-10-19,982,1.0,27,Male,Employee,25001 to 50000,2,Occasional
66200,4,37713,9428.25,26,2017-11-27,2019-03-01,484,0.008714596949891,23,Female,Student,No Income,3,High-value
66201,1,83,83.0,1,2018-10-09,2018-10-09,627,1.0,32,Male,Employee,More than 50000,6,At-risk
66203,2,3278,1639.0,17,2018-05-09,2018-08-20,677,0.0194174757281553,28,Male,Employee,25001 to 50000,3,Regular
66205,1,491,491.0,2,2017-11-24,2017-11-24,946,1.0,30,Male,Self Employeed,More than 50000,1,At-risk
66206,1,11657,11657.0,40,2020-04-17,2020-04-17,71,1.0,21,Male,Student,No Income,3,Occasional
66207,2,1616,808.0,2,2019-02-14,2019-07-11,352,0.0136054421768707,26,Female,Employee,Below Rs.10000,6,Regular
66208,1,569,569.0,4,2018-04-26,2018-04-26,793,1.0,25,Male,Self Employeed,More than 50000,3,At-risk
66209,3,1134,378.0,7,2018-02-09,2020-01-24,155,0.0042016806722689,31,Male,Employee,Below Rs.10000,1,Regular
66210,2,3426,1713.0,4,2017-10-11,2019-03-08,477,0.0038986354775828,23,Female,Employee,25001 to 50000,2,Regular
66211,3,7176,2392.0,6,2018-05-29,2020-01-03,176,0.0051369863013698,29,Female,Employee,25001 to 50000,3,High-value
